f(a,b,c,d,e,f) a b c d e f
413827129707 197 585 47 968 253 927
881201138579349 975 570 486 978 26 226
55791681624 131 364 700 673 926 358
224917376334322 742 213 634 716 310 7
265449151831592 767 230 325 342 315 453
10892774436328 401 851 694 237 807 266
24012565974 116 244 812 190 577 663
16305098419251 439 75 90 673 42 712
6126617504083 352 922 51 668 794 184
35554903185182 513 400 223 556 293 107
21849357452606 464 765 857 180 219 551
352709595378 203 300 495 311 447 752
688293942601976 928 483 758 568 900 131
423611869804207 842 794 75 433 194 127
7177284068606 367 849 399 529 607 461
108704123745852 641 836 85 930 255 775
3004654508459 313 153 353 694 221 447
499598258469 189 713 142 389 383 875
40798902261 97 424 476 309 710 985
10649529726489 403 375 366 695 548 274
4887509100679 345 32 448 660 808 402
9615826448878 395 85 300 834 265 279
1004703064658 236 723 855 506 884 26
567966554414282 893 541 369 803 968 466
7615646333467 377 25 47 95 744 169
470426733130424 860 151 930 534 595 694
29125989441464 493 236 223 504 190 228
9583564866196 394 546 174 9 303 228
1015884547919 231 774 911 935 960 128
-603419732 35 40 870 274 690 429
629772387355 229 55 54 975 557 513
446348501259341 851 406 545 946 359 514
1601330941307 276 11 619 540 641 768
229567173105855 745 511 677 726 889 707
824897561137 93 951 79 780 328 574
496307543702562 869 929 674 566 315 675
2573729812134 303 375 14 854 681 975
3306429622184 319 236 238 157 550 734
133877304 45 5 370 494 907 153
470698721534424 860 722 321 932 996 1
618548346840 220 567 554 97 623 463
91776831766188 619 974 61 278 297 519
157539927513842 691 114 281 763 20 633
512908956896684 875 68 32 690 108 403
891118387942130 977 987 698 447 118 739
245328244308712 755 292 352 421 827 101
794360317558034 955 188 62 642 503 6
478731648769743 863 453 361 503 56 841
9374548797895 393 98 711 155 765 397
102616364748 12 566 228 291 697 544
7914612297776 372 943 73 264 702 194
1721020764119 280 34 259 961 161 640
459638276528205 856 475 921 789 538 438
707058062288278 933 527 946 926 366 188
68634869168 147 57 258 114 919 139
1302585794 18 190 136 535 832 315
65636538035271 579 867 668 12 300 971
131083195798960 666 480 219 606 651 586
806913782060527 958 53 918 633 778 499
19716249799829 456 56 175 42 867 23
28090620284096 489 601 673 42 693 728
14194825304433 427 92 722 498 408 372
20177358846967 455 907 735 127 265 374
5684111579 52 270 219 549 324 133
5251955464047 350 70 635 623 301 998
245321757026473 755 165 129 95 60 507
1015939330385 252 19 681 409 582 282
454436159564 212 405 888 939 197 43
255227161300935 761 233 939 903 52 677
741748263721665 942 244 443 770 58 616
230577517392 131 662 391 217 72 387
346680423506371 809 622 874 163 763 564
1672771181904 267 750 825 659 633 130
56569182321922 563 276 952 371 317 623
45702118245 136 67 945 543 593 437
168196140812868 700 596 335 780 675 132
58091005710552 566 255 867 739 293 682
33977082852 128 4 726 276 252 876
2904999900961 310 453 296 688 84 844
1811134265010 254 932 844 655 782 757
777895444241206 951 428 547 413 127 382
960659239422829 992 395 169 738 512 531
60966093221530 571 719 254 56 730 436
1605658504457 276 253 189 353 937 979
346982956783 134 743 993 533 854 228
1538096179842 269 601 960 649 92 351
426075573424307 843 765 773 141 608 407
2351147171477 295 585 478 785 677 367
55411516813326 559 954 53 166 991 791
14937613477366 431 505 177 186 516 121
28537662515838 491 186 782 237 326 376
80198080652833 603 830 342 592 434 252
87484182726673 614 684 393 793 794 983
169281183830493 701 292 276 927 926 19
13988203019110 424 731 916 381 988 92
2015912183821 289 13 434 857 272 186
894822032768046 978 544 614 625 49 452
473167444259979 861 9 994 138 33 730
300952579313 4 741 813 589 56 880
123938624244062 658 877 569 275 245 142
31351164829 126 67 753 558 554 997
34174672197428 509 309 322 50 579 137
94525781006 156 215 82 969 847 157
761640611478934 947 142 390 528 836 167
774001925367590 950 686 779 623 717 173
26559311939370 484 85 872 800 717 652
484335805413860 865 521 335 322 951 856
321688817180066 797 573 962 39 730 427
577029729558 174 804 683 215 658 992
25630856883569 477 984 883 172 702 389
501425069161913 871 604 284 31 623 356
811146806397003 959 331 55 651 580 627
657906477996 231 115 257 130 999 684
74649636574067 594 915 666 829 617 68
507088777706597 873 354 921 125 368 616
32209366446 56 424 871 385 369 51
116030268555920 650 189 412 26 370 211
28813324308231 489 961 295 797 153 766
271006652821259 770 757 529 98 27 622
551432571412 170 800 535 240 843 704
70888906926837 589 137 386 698 552 733
1267260392873 206 973 146 883 244 665
1086483583286 175 980 249 796 493 871
31249998461812 500 45 178 102 380 457
155545653077300 689 723 867 517 953 303
903345978 10 175 326 61 385 883
480042329875 209 534 368 113 859 550
143584201954 38 616 784 486 345 323
16881818928127 437 986 717 270 975 322
79059687325 123 475 23 686 803 535
47646092789481 544 249 627 966 116 57
6801868568 69 281 999 602 17 78
98515203623440 629 488 227 707 32 899
545976198454946 886 283 120 240 281 328
100363930367171 631 758 60 241 116 567
66491742320810 580 962 725 855 15 929
773783952656375 950 235 326 486 903 337
116760575268 163 203 107 340 796 451
183333202198423 712 772 769 695 571 678
240485637600079 752 3 319 3 891 831
185504554579 179 205 302 65 582 16
63381839857750 575 852 207 273 154 475
661398014547 176 838 854 244 897 358
1532288332904 260 766 509 466 443 688
202195412606 131 636 103 293 596 777
103249022117775 635 258 679 451 213 979
112557003317602 646 483 305 666 206 858
26372719551145 482 773 124 546 636 314
913182314512783 982 103 101 906 120 745
25801320650100 481 483 307 423 80 118
108609127641549 641 792 107 164 808 723
13444774353351 422 498 128 65 361 429
1055276107978 189 950 732 296 78 823
7322443541384 367 903 623 183 723 957
368640914572 55 779 491 818 535 334
4181156241 84 16 101 160 673 749
567880928556239 893 16 241 25 178 328
212362873866921 733 934 567 461 130 964
4630736390 63 246 288 424 569 470
23713720592104 472 732 297 335 277 957
466215264776 215 289 545 787 346 452
87295441583951 613 927 342 355 109 641
1341628724360 241 853 919 685 944 208
379019004018 116 774 957 303 417 439
387360612573 201 494 649 748 967 10
34165616466155 509 118 550 653 860 317
9538314111335 394 457 92 144 412 442
84459563372535 610 21 406 152 754 564
12760426462326 418 48 784 948 920 778
27565343611634 486 820 239 434 472 471
2752152111 55 218 213 59 147 551
932339508104 100 980 306 510 171 39
193411191803 69 662 595 843 658 292
492840424228278 868 592 855 820 722 247
387492311811271 827 900 724 255 732 801
428306765615953 844 453 27 723 48 960
179187612200787 709 425 979 153 376 823
60594004812 38 497 793 222 215 383
106471825159 45 571 249 447 916 239
2865038503003 310 232 918 588 39 32
4398585893206 328 881 600 193 72 652
31932999715320 502 480 471 912 716 771
933995287238 109 979 47 443 11 577
228851658929 104 683 975 830 632 697
55813666047341 561 705 309 41 604 899
936681365569540 987 342 787 877 200 863
410797022842809 837 9 133 381 278 269
156406633076474 690 249 702 342 28 511
39128885687148 523 21 996 287 779 694
1042217175722 249 540 64 825 497 295
154192235994485 688 457 968 434 847 467
8491019823814 385 424 43 951 636 933
22697104476387 469 274 439 641 519 621
89452634868263 617 431 371 732 196 168
97267968955 52 558 391 94 414 390
493998616019 89 836 345 358 605 416
504191193728683 872 351 656 610 298 158
52817130532 114 430 855 414 530 139
822590208588 175 901 825 625 270 342
220417749958843 739 334 422 10 623 823
4085916357 18 257 653 871 548 46
1213008396849 261 210 463 434 971 990
36128967429670 512 986 829 468 311 432
561550091293907 891 28 288 866 464 342
960634951775251 992 86 150 877 781 545
406520369886500 835 883 42 565 718 709
4834655668412 341 688 534 1000 623 56
942290003010851 988 965 75 137 146 650
412641953988 206 454 932 558 834 932
577504744841830 896 379 220 805 649 519
107799218535 155 368 187 144 664 279
6929863961204 366 776 693 913 598 698
2417185627620 287 828 327 994 889 257
561653686889689 891 568 801 367 17 879
121126472992 18 590 366 404 330 586
2437516139608 285 864 303 681 881 32
190346917197728 717 961 481 369 861 341
7317752165282 374 135 77 103 257 206
21300462388194 462 709 564 634 891 220
51250799396389 552 171 617 549 789 51
255142434876 191 181 501 147 973 185
536790628310345 883 206 395 68 705 708
29733473238899 495 354 875 370 895 278
212257982049016 733 900 553 937 944 619
75331990996 150 60 852 626 395 183
204841701374952 728 774 353 760 409 616
54643677806258 559 496 373 712 741 867
811343628014443 959 676 126 658 32 754
773781794208850 950 175 433 257 11 694
69865213573347 587 644 204 218 931 459
28263396260670 490 355 222 605 126 362
1916754790204 285 437 127 769 458 274
904480456130880 980 865 566 244 701 806
2401176776085 286 836 923 714 469 377
5965824164849 359 247 1000 98 656 215
415730909136331 839 223 411 131 606 485
13708032013012 424 262 479 372 521 998
-280977581 8 98 720 276 429 130
9499907085457 394 273 701 944 176 373
397143837641 140 766 973 208 853 361
577508197818577 896 394 285 521 102 407
399432698362 5 795 284 44 589 283
2816274260082 309 82 931 777 912 159
216011743940874 736 458 449 756 468 627
1783259764508 244 979 600 565 673 565
3302922145168 297 998 197 854 182 232
1528238503065 273 330 266 490 199 879
9971607083970 397 576 570 67 606 364
235726828999686 749 116 605 834 579 713
9422386773441 391 730 656 486 255 165
128122848426440 663 364 551 27 848 157
52803881700180 554 887 794 418 800 761
10497962793161 402 120 935 183 606 715
10515424266716 400 725 950 606 323 162
242236539034821 753 620 502 368 525 943
140176967779637 675 477 946 991 721 745
386840433340610 827 249 128 162 493 199
368574922294312 819 548 116 959 750 984
5403600325502 352 89 759 137 301 270
88696635993464 616 184 745 5 774 998
542536501351 219 445 757 447 413 860
215709476003 157 589 323 488 739 245
697151165822 124 904 192 756 863 811
53300192621 99 458 595 518 297 486
164514981279 175 140 34 30 935 243
587229693799010 899 338 519 689 209 436
7829675137283 379 319 787 398 559 709
81062756905093 605 302 236 536 762 310
39252739106943 523 593 925 794 256 974
160054072091663 693 686 659 137 511 285
845537730031343 967 189 405 517 711 792
5080494806708 343 760 883 434 973 745
1550506861789 274 281 469 843 308 202
525033003 47 134 299 211 432 316
10489760902486 400 707 445 18 35 757
150421096384 161 454 620 938 189 1000
44246955925636 536 279 141 259 805 336
428302643013490 844 443 807 400 249 559
38786180027962 522 416 993 734 532 585
110009187088768 643 556 946 120 727 518
515938103546920 876 551 853 326 368 126
14714704654313 430 344 523 161 889 34
6657274867072 367 87 832 85 571 416
461640088 6 153 442 859 240 820
634429278879110 913 455 247 497 432 986
269820845234766 769 973 918 223 153 732
2821031525554 285 985 840 467 298 39
5029263542 83 191 622 489 64 833
67559573227618 583 676 383 542 276 968
519051719078977 877 710 199 550 105 764
136034299373804 671 326 420 167 575 535
196193838189600 722 77 682 911 383 201
66923624584 18 509 586 117 167 227
30163639093317 495 817 699 521 301 98
41573681686 41 452 656 513 875 97
156403015359190 690 89 567 226 361 625
160994907398031 694 281 910 166 466 654
8125542951520 380 671 884 65 38 440
6191457126630 359 692 985 514 794 652
5246958400009 344 810 880 497 604 684
2029514491231 289 341 88 446 94 753
39146843753243 523 365 920 356 912 507
330371739120291 801 894 549 62 719 962
23982490401581 474 485 314 322 694 460
35473047615450 512 733 158 402 52 955
14361840453066 428 125 811 767 824 213
542902425685097 885 288 454 252 750 498
17240001192472 442 780 162 272 470 26
77781487872221 600 383 310 36 11 453
198940998698928 724 349 751 103 806 545
1820374011559 277 660 550 163 336 903
48120820719097 543 978 632 490 744 632
27280981991528 486 640 295 951 517 259
850012217625024 968 555 576 909 225 673
29718579926397 495 111 222 175 829 25
198931487371649 724 265 314 104 771 669
12064432948 61 331 922 588 754 32
86556836078855 613 4 584 494 437 79
370741680103319 820 213 605 901 976 406
709156249478 234 295 78 728 686 567
86558632964520 613 207 620 865 288 273
593780180827557 901 236 896 685 985 106
97983323589 158 57 790 824 117 879
13069199293383 420 95 175 522 905 706
40743751855902 525 963 392 530 836 538
936688818892317 987 381 752 712 854 131
507247508802959 873 646 793 46 252 469
122365679237308 656 969 70 277 531 203
16061975790 110 66 396 15 51 124
491960831409 203 620 811 904 981 12
217438621649840 737 147 945 891 858 378
146120358367 48 618 73 770 270 600
12914466570416 419 118 169 768 298 284
344590482586555 808 665 377 702 846 247
774443450100 95 936 943 238 285 793
423215016047684 842 164 504 566 662 472
267413229867010 768 694 410 794 601 551
184283424389039 713 362 922 25 894 839
19640593983 34 377 846 728 916 10
427937906214 212 67 680 670 918 673
16713733460718 441 429 265 631 982 848
231043693288010 746 24 219 514 124 79
13279771685 106 84 534 625 503 949
75842623460776 597 299 893 610 470 95
45169812167809 537 847 91 427 921 294
142222382677174 677 306 892 209 846 754
23938903871725 474 329 141 789 546 906
14311477060 62 343 764 25 395 351
56563810550187 563 128 888 836 953 971
288717667309247 780 174 882 276 957 806
470770309615 207 549 509 727 67 442
377551336779 180 659 176 457 438 699
800942490269 217 752 282 528 188 448
77767890416889 600 300 594 131 505 837
21997593382137 466 389 698 99 120 693
3268870777032 312 748 862 903 392 817
124538656915592 659 708 45 906 104 712
9760566121170 396 387 140 7 335 491
15499291560459 431 890 893 359 223 683
33207002744386 506 437 213 42 622 582
2309124160161 281 864 496 27 463 190
327683602998992 800 245 15 833 484 425
521762794151606 878 159 173 638 708 648
26834480123301 485 59 990 572 648 595
12538265173909 412 904 816 100 351 466
373006329569712 821 140 300 953 329 329
4346872160785 337 129 145 220 691 161
96136299590088 626 249 712 24 725 90
63955669319552 577 7 137 602 725 520
10108764633784 395 838 568 617 655 533
593777844241312 901 84 154 667 546 726
326113984079943 799 831 159 109 485 308
91613223704124 620 23 391 35 171 548
30019216976634 496 124 951 341 612 680
960647335251414 992 334 215 460 677 284
37426180260810 518 602 90 531 336 159
2058634098537 271 879 69 619 271 924
154412321837563 688 716 269 332 382 454
648405605987189 917 115 372 208 673 174
45929127055020 540 339 835 734 17 903
2130588857 51 206 248 828 767 907
35532800355068 513 243 89 798 249 796
198929469595017 724 233 401 960 298 815
36317376761946 515 548 494 408 701 330
23936473817907 474 317 934 23 507 136
184271638285108 713 272 955 429 578 927
304167448805843 788 762 129 795 833 1000
1112951253704 233 808 19 43 665 966
426001414589006 843 720 955 3 408 27
982898701563 113 991 206 191 437 397
48809023113 135 251 76 665 573 475
136650181909 5 608 109 96 443 378
856779306483 226 719 365 79 569 63
3826862804871 310 991 812 1000 129 509
253552537646781 760 21 53 75 963 139
47850194424 136 217 963 934 971 769
32200583347697 503 205 77 434 232 196
5727845288701 344 977 768 639 487 342
537318294852778 883 853 209 155 342 86
319965825161 200 43 335 953 579 203
