f(a,b,c,d,e,f) a b c d e f
208741321473662 731 319 88 375 876 111
26887163242 122 35 521 910 720 116
33151664735021 503 988 216 103 863 272
714896200619060 935 743 737 219 692 926
521775281155319 878 341 737 779 75 689
895211528160052 978 831 319 74 7 641
285342856723503 778 745 393 131 100 736
173755651938 177 74 98 14 982 901
465371523211089 858 790 667 221 166 897
14162932396260 421 984 336 275 556 848
29992316 40 36 420 283 31 386
133091656359959 668 536 651 501 197 528
620611020304516 909 149 735 815 769 357
40378273177082 526 581 916 972 400 909
545969279061434 886 113 875 405 625 742
130061937256240 665 337 686 571 846 293
61925192749315 573 629 888 799 307 307
1085114249207 251 546 212 831 523 274
85958114363292 612 569 311 302 875 393
433531552124930 846 641 636 104 507 638
394821494757 202 492 459 447 482 279
446476722055219 851 628 676 491 807 990
52521965743 138 226 514 821 239 483
605419442484 205 703 956 107 648 739
610691065759369 906 710 627 189 445 842
135038019134036 670 403 954 40 588 791
280870101582 13 728 237 719 511 856
374684727174 170 695 850 822 686 41
111707652249303 645 520 68 335 85 190
148634959528917 683 278 79 368 302 987
2535095536 50 218 330 537 682 741
401112392509127 833 444 976 874 432 108
50339934509275 550 328 426 674 243 78
9256071365691 392 113 622 892 20 34
270700114943308 770 386 794 162 619 695
11199134812619 404 813 445 803 732 224
21621429423871 464 581 255 980 804 917
139426447866038 674 761 428 239 784 502
300163990428419 786 642 64 791 435 265
555275891358906 889 64 35 707 304 105
26879048949 2 405 293 319 751 979
2330329393537 287 787 785 850 159 785
604856788904 77 881 651 62 879 336
18015063101830 446 779 692 604 258 599
240485817195903 752 112 217 736 606 906
150524868809 172 37 239 556 194 185
42620677941211 532 280 352 33 346 608
3615984744123 323 563 576 870 704 721
519439034118652 877 895 601 144 891 636
321692229526716 797 577 804 501 998 883
27675504805888 488 21 610 256 225 758
3120296099757 315 371 236 795 728 734
156998547126 169 372 216 355 827 335
132015977383775 667 37 934 752 727 532
28498420353278 490 708 718 488 467 859
5329077079895 351 196 362 721 358 937
403588118313095 834 563 195 283 391 911
4739267827720 342 496 238 602 419 483
130391850466967 665 765 11 366 835 847
26287322244178 483 160 200 131 616 788
33218923424 127 116 80 719 699 663
324439144316895 798 956 826 418 167 222
50234506131 97 452 453 496 59 580
168360165683251 700 734 452 218 34 871
222338373560 154 607 322 901 123 159
8517755025334 378 946 674 406 808 720
46772523396428 542 99 889 730 177 57
36237107428950 515 320 885 73 235 892
17070874926106 442 670 789 620 928 395
260671395622560 764 783 396 534 516 901
36228633390507 515 193 410 712 835 84
960634670606935 992 126 784 779 903 949
519461369931 40 849 580 223 46 61
10049912905906 392 944 711 766 633 210
4612264683141 341 200 446 93 942 941
995011788453339 999 223 877 229 663 140
31884852524977 502 276 990 363 249 357
143312976353131 678 462 699 685 720 321
17510595874833 445 497 845 424 778 550
77449483955247 599 761 377 922 865 453
148916081083477 683 732 238 700 486 944
765669978683612 948 52 502 544 502 990
55100017134441 560 406 692 592 121 720
32612203112968 504 551 508 382 51 822
23451578802656 470 848 319 49 851 699
927794292362793 985 872 733 898 939 712
459341149403 215 2 392 924 22 354
669899005630387 923 192 434 801 341 410
597793299628256 902 919 593 385 820 155
524780146419768 879 448 726 282 24 623
801044346740 46 946 331 261 952 186
1234224114522 262 26 684 482 785 951
26230238966491 482 681 802 236 58 252
12465923350773 411 927 496 658 144 615
221071626509 37 686 771 941 33 373
29361627653477 493 699 121 974 217 953
3150403562578 316 53 799 789 732 399
3519868804078 323 254 21 91 628 521
764252294225 151 910 35 894 289 166
234156785075072 748 117 950 250 954 179
15392894386 37 352 306 808 178 843
1263186815438 263 265 307 400 381 932
119138967525154 653 799 422 88 552 668
156135235 1 117 315 837 758 793
408351692852610 836 239 776 758 926 685
418216682013242 840 263 355 425 482 649
5724739504403 356 287 496 45 137 220
927216029893594 985 74 795 768 132 368
72249845335797 591 622 574 765 742 107
1913059790921 286 3 765 185 838 766
253561074947760 760 310 887 260 707 896
555275897573733 889 70 102 20 572 900
192160122105816 719 303 471 82 494 271
16870005721473 442 111 99 158 685 656
846060604902539 967 851 726 717 138 852
172927038659186 704 83 588 764 300 249
910499118524 176 928 235 62 660 445
467758183970361 859 495 568 526 547 796
60358403949 69 493 653 61 373 842
792199025172 170 898 420 937 78 941
1526314028283 273 316 381 446 383 466
529591079483 105 848 656 303 877 278
68622636736 147 28 269 593 923 166
3466221501644 321 491 463 85 157 87
854317768414120 969 182 198 105 881 301
119986223347 91 582 996 764 862 30
303861926860922 788 423 732 363 822 696
4234843332990 335 354 120 515 291 953
966116636931610 993 891 577 292 481 516
489892395423868 867 287 968 185 939 708
80385917608241 604 20 956 700 615 718
19718365881214 456 215 253 577 215 298
346531947683508 809 155 346 516 749 305
1474347781638 239 913 670 870 683 125
1516224449826 273 57 569 341 392 508
24532867747 65 391 29 842 280 228
17652461831327 446 278 866 13 588 990
43954243232 134 178 633 37 49 3
30653174029 105 369 866 551 891 937
8568006691522 380 896 287 314 705 550
309972794709024 791 749 200 842 555 675
233331978279 29 695 119 845 71 748
248636583882 106 697 911 823 36 797
131030486732050 666 141 313 652 801 157
8911347437270 388 586 214 321 379 930
549112168876220 887 483 460 595 482 415
21081005073324 461 714 320 959 7 441
155282711279010 689 317 764 417 296 471
10835277114429 399 922 160 415 891 68
1956304419731 265 898 945 494 437 584
13073415587546 420 259 592 696 678 299
256973084786725 762 509 736 533 435 620
432650912317 211 347 421 411 249 786
314593545183 144 709 229 393 998 796
13217335921399 420 621 797 276 933 882
437371914450 55 813 225 866 169 704
9282765330378 384 983 715 758 301 249
1044069158599 234 765 136 987 232 787
155084287774 47 628 881 491 229 432
431336204883529 845 853 999 219 468 835
518807820552999 877 324 932 855 662 317
1563443693929 269 628 848 721 855 740
29329981265 124 72 236 291 207 543
26835445244695 485 59 173 569 436 921
325637121967856 799 54 52 288 208 913
617881452401974 908 907 291 720 952 504
371054427935274 820 749 516 202 686 481
186060700699396 714 840 315 267 724 456
456920375732415 855 320 251 326 879 86
908582637129271 981 449 402 909 87 981
41486345928858 528 819 202 579 233 965
601222171654106 903 953 100 696 901 85
436529986686885 847 880 158 520 896 774
18029129614 49 365 131 775 905 151
28536006713335 491 56 982 259 320 977
7037837432 58 283 320 422 84 237
6305321686436 362 546 194 678 11 843
3158740558697 314 571 215 487 890 190
723251398102827 937 996 23 341 993 947
14014279994 107 86 404 805 145 185
699521083412105 931 539 85 404 352 382
96660403812 154 320 762 780 226 510
126226039988254 661 452 831 649 31 48
124342689747956 659 485 319 975 440 376
329736444164483 801 240 1 312 61 110
1782600445710 282 1 923 725 43 976
2564854436431 297 710 552 910 571 301
54498985452138 557 970 316 286 867 924
37012206864687 517 525 171 891 370 655
144575197677 167 349 534 625 899 249
880738339942 100 966 347 195 827 507
528661113427153 880 982 898 298 43 628
54664519758479 559 534 24 41 396 731
2361228894323 298 325 83 935 541 41
15770042754319 435 664 67 38 273 80
484261860785143 865 18 671 357 830 66
225609888446409 742 913 805 623 70 848
131344376976364 666 749 776 995 815 553
5561426942392 354 216 106 728 854 466
580899037124985 897 656 352 250 956 834
147376634221179 681 977 404 44 287 870
770914906 33 178 648 72 882 495
32205493037496 503 286 248 767 629 733
21550734395176 464 456 116 399 885 868
1003970988595 163 971 347 650 766 778
90148507346099 618 245 628 54 719 285
277391715743 101 719 716 633 532 252
29430049808662 493 745 966 635 375 30
116155765634893 650 597 687 612 994 709
172802021715 166 465 81 847 333 775
403948625485155 834 824 340 146 268 741
1947280021347 287 96 44 314 780 574
17511670547353 441 955 32 565 279 451
21023081695 116 129 636 999 678 17
25672612293697 479 822 253 451 464 804
33398126459830 505 863 852 135 152 765
231043706526828 746 44 88 120 377 731
220453351878525 739 468 15 162 543 920
544421164007 17 859 365 325 386 403
325675541509107 799 443 441 458 531 239
8151483718770 382 363 488 611 602 36
10945469923072 404 655 978 190 289 296
321581348109478 797 90 855 401 736 959
1263351766660 208 967 717 291 612 881
296777635984 197 96 255 876 656 414
975298689418541 995 473 491 752 444 800
185617736383473 714 484 44 193 810 294
33472743126477 504 988 650 670 791 256
82581081538 58 535 30 240 626 279
197681533077319 723 595 721 733 944 535
37057028878 23 440 755 230 438 742
487157959752444 866 548 409 794 273 314
156403125664877 690 51 252 883 988 813
249141227550 96 701 787 489 14 673
463212637344801 857 983 262 631 412 908
278020492095409 774 699 883 713 228 30
118797246586 70 585 112 446 329 114
778411578275404 951 861 311 113 442 288
423221393448422 842 289 144 528 961 244
73764292501 90 512 951 85 867 164
2278843259407 265 993 677 375 957 782
9987978770275 396 707 203 567 893 465
4741111029839 341 601 477 99 734 237
3653510810047 316 842 292 27 666 570
76516661658982 598 460 898 234 720 852
1940177943549 286 405 616 862 527 255
20133335068284 454 959 501 335 310 355
146288391824 171 106 366 234 975 964
3879780 21 10 60 396 774 509
881173994545891 975 529 214 786 629 164
627469761252894 911 200 651 664 691 439
583889691341 203 700 980 825 937 336
13880372864731 425 349 633 432 560 650
31879746768916 502 78 677 991 763 807
-487096067 16 120 886 997 631 185
52696236394987 553 995 17 646 233 403
990749912718562 998 918 576 672 578 144
885741331723972 976 586 20 941 499 340
164600132931745 697 564 662 101 22 677
710779765014491 934 188 526 35 207 65
7716955534775 378 127 789 124 359 352
8483878334 49 307 880 130 99 855
315574208237847 794 70 912 772 562 817
95791506249377 625 807 370 873 234 644
539822675832 222 163 467 542 734 726
116152606 24 102 38 795 286 557
20830500001859 461 311 94 789 921 591
8438942302427 384 547 53 665 1000 534
507888132988845 873 950 611 885 801 697
118110685057017 652 731 78 907 254 55
342290406011067 807 385 866 251 885 395
465001134677832 858 373 815 943 260 595
469569644447 216 48 853 257 905 770
12000768620 39 333 728 963 580 909
66373221167808 581 642 485 211 966 959
2122340236283 292 114 868 823 162 82
903922571416525 980 206 297 35 45 422
40915269055427 526 898 483 127 773 522
435936852148565 847 288 686 356 329 593
501295247812087 871 244 668 138 792 142
496333830288316 869 937 211 803 818 316
36945404898726 517 310 418 543 65 393
821129550591 41 952 720 718 727 529
5559215267894 354 73 401 518 781 531
415818503861874 839 548 569 530 732 6
408449660522889 836 564 750 898 770 829
2121983623646 292 81 960 635 858 200
315632584143376 794 490 188 992 715 117
126208486072244 661 392 65 804 965 903
129086623991596 664 332 209 15 727 183
13670843854 106 138 420 456 828 858
357679552723311 814 744 440 895 940 356
6051836225094 359 546 518 544 336 791
493144168145349 868 808 660 756 132 397
54309175662 100 459 426 55 159 463
149896479443309 684 648 427 541 582 29
27113577566351 486 136 34 392 270 801
94605956487926 624 14 991 23 159 975
170198431153 150 555 852 222 308 206
1272829453 31 198 664 638 844 148
21508463836654 464 178 338 335 355 756
21088248 39 68 449 723 222 577
83754082692079 608 905 934 48 466 676
199219777194872 724 736 625 301 24 132
631811467168723 912 972 1000 387 247 601
54105384113 104 453 556 32 546 446
330685027825 67 758 924 514 447 685
733904053443973 940 124 590 446 858 293
4033919581298 332 136 52 831 482 145
72100374638863 591 86 328 6 918 724
19327259648727 454 447 678 388 467 119
175423868975260 706 403 370 75 691 437
15402407590533 434 275 911 68 306 141
142853102360771 677 894 81 837 74 448
262023687802971 765 379 791 543 813 280
52280171023304 554 555 440 535 725 395
69693220162773 587 45 37 442 409 243
163353073139842 696 419 681 355 860 171
16584410410479 439 727 10 347 993 99
20123394 3 102 445 87 706 267
877143768247991 974 864 101 627 348 677
45922646864747 540 280 128 662 591 646
753645503235952 945 344 25 421 780 855
10112401294847 399 67 636 754 100 329
858754977755138 970 383 827 110 621 969
24289258695 36 396 713 870 857 33
14695344270877 429 637 119 544 958 24
446321491412202 851 16 96 626 601 924
76472591273388 598 70 353 725 854 818
567914491337099 893 428 196 421 393 272
13618185994620 419 916 474 653 799 357
995009938942988 999 4 371 879 688 977
451912250840151 853 753 495 911 587 454
736493843894 176 868 304 692 151 363
83084442797587 608 137 171 534 750 385
12915144073035 419 176 453 751 910 376
419761857478 211 198 132 666 330 783
7512847610 74 270 274 280 932 598
3948680517855 314 973 398 342 195 845
389216143695179 828 433 385 892 518 905
15224082784443 433 240 472 494 449 155
858733717962071 970 48 679 109 178 207
13704854190807 424 198 483 809 75 270
97696702927956 628 370 716 414 11 859
23927192184369 474 36 38 340 587 74
966160171444496 993 906 567 340 670 660
7364564881 87 221 172 147 469 225
587617541 8 156 167 28 395 917
46001282454 135 186 330 600 647 616
323886845588808 798 729 234 586 3 674
79064669972992 602 39 106 648 985 902
533756593060525 882 158 605 300 979 643
15661883143020 435 542 408 562 119 80
4376864024665 326 913 208 226 46 168
398313730911 144 762 909 782 333 265
721761104984 231 503 100 408 195 149
781960194469039 952 2 557 435 426 823
59645081637347 569 227 939 217 522 937
177018825525 177 241 433 887 115 42
3296897861 68 210 467 216 948 692
15407537003442 434 317 177 879 333 918
12853936368568 415 859 324 198 669 389
894734673523809 978 32 239 587 129 68
14144177241788 426 582 625 290 222 349
6542800866185 365 504 416 834 148 118
33358732394 122 284 558 499 505 534
55924986090373 561 774 828 429 786 133
79643330846 97 517 729 760 772 25
3681640350813 326 15 734 195 608 913
177701237133 25 650 934 858 804 350
1739059343285 275 639 755 427 276 541
23426732862556 472 99 138 496 6 893
40732839719212 526 827 238 918 226 923
331997745734338 802 670 667 47 623 599
832759472978818 964 713 906 766 590 893
140131125563781 675 267 114 793 800 336
88090197728630 614 953 36 639 389 753
510928974121227 874 986 969 392 582 422
102978240234 155 341 209 887 476 364
900491474172 233 680 348 865 986 120
88692694294 153 266 537 224 255 439
49420031819081 548 83 278 742 954 48
3755782852 77 188 585 843 784 357
718434961183677 936 342 451 857 529 670
10944004779332 404 653 546 884 833 646
342283920305537 807 349 5 998 248 8
1512289724929 263 710 481 315 951 761
10549893703789 402 476 251 182 843 207
331795807144899 802 47 900 162 762 262
190862913649469 718 458 707 324 250 874
321379173984 34 753 549 264 452 912
16904697730936 440 802 860 289 828 203
3461058100436 322 129 943 967 341 422
263721032900602 766 173 696 116 123 282
6570605655356 366 244 804 967 135 846
32204147458706 503 272 524 160 454 917
-68701039 27 46 444 541 274 167
217475947744853 737 441 956 205 610 36
29122910387264 493 96 418 1000 19 528
3303681125554 319 144 448 658 369 624
